,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,lift,drag,d(lift)_d(x_0),d(lift)_d(x_1),d(lift)_d(x_2),d(lift)_d(x_3),d(lift)_d(x_4),d(lift)_d(x_5),d(lift)_d(x_6),d(lift)_d(x_7),d(lift)_d(x_8),d(lift)_d(x_9),d(lift)_d(x_10),d(lift)_d(x_11),d(lift)_d(x_12),d(lift)_d(x_13),d(lift)_d(x_14),d(lift)_d(x_15),d(lift)_d(x_16),d(lift)_d(x_17),d(drag)_d(x_0),d(drag)_d(x_1),d(drag)_d(x_2),d(drag)_d(x_3),d(drag)_d(x_4),d(drag)_d(x_5),d(drag)_d(x_6),d(drag)_d(x_7),d(drag)_d(x_8),d(drag)_d(x_9),d(drag)_d(x_10),d(drag)_d(x_11),d(drag)_d(x_12),d(drag)_d(x_13),d(drag)_d(x_14),d(drag)_d(x_15),d(drag)_d(x_16),d(drag)_d(x_17)
152.0,-0.04500692282997324,0.8585623933725491,0.8112899999348414,-0.5743158069218011,0.03972842869046645,0.7181291275894922,0.4187613895415252,-0.7267802361633073,0.7086567990442114,0.9942173178525581,-0.3720699749536712,0.7529084658322014,-0.5415640731014258,0.6288171668453872,-0.6769851895204011,0.7077843997968221,0.6328408261504869,0.3021269943748836,0.3997182311,0.0372164113,-0.021193599999999996,-0.0369607,-0.06331769999999999,-0.09744840000000002,-0.12375699999999999,-0.12491500000000001,-0.1106,-0.121804,-0.174449,0.042974599999999995,0.0423015,0.0350585,0.0464666,0.09547699999999999,0.183205,0.266426,0.229329,0.149027,0.00422052,0.00584352,0.00338196,-0.00209974,-0.006796480000000001,-0.0072207999999999994,-0.00471076,-0.0040771,-0.00554285,0.015648500000000003,0.017961500000000002,0.0122106,0.00454988,-0.000969586,-0.00307316,-0.00166686,0.00239454,0.00541303
153.0,0.06173437846340307,0.7266081877467011,-0.8313758656059153,0.9806507818500186,-0.8521699626178266,0.9462787927967552,-0.9851919949954844,-0.9459894746856136,-0.6415553998995513,-0.2597267835926049,-0.3967091859947178,0.7775310691071426,-0.37796212433740095,-0.9756734095491536,-0.9158193583348292,-0.4971422294526605,-0.8959254621661212,0.14468115101743084,0.1941828813,0.0311163631,-0.0387871,-0.0546567,-0.061312900000000004,-0.06324919999999999,-0.0642137,-0.062891,-0.05854680000000001,-0.0618122,-0.08974460000000001,0.0205881,0.008215710000000001,0.00976063,0.0326672,0.0657061,0.08354020000000001,0.06974730000000001,0.0564846,0.08185010000000001,0.0014996699999999998,0.00351042,0.00352044,0.0008528969999999997,-0.00282349,-0.00451078,-0.00350257,-0.00283381,-0.00416159,0.0114831,0.016847400000000002,0.012980000000000002,0.00467738,-0.00194714,-0.00364563,-0.00135427,0.00139439,0.0035186600000000007
154.0,0.05176224459465875,0.8415430192859081,0.7848485373281323,0.24698041370381055,-0.40909356500968463,0.2869394041668851,-0.9925043936164146,0.2096695598349529,-0.021127654956783558,0.6537234563561064,-0.9093624775804,-0.15432873457760074,-0.5516688703120071,0.8507877058713302,0.3674055516173751,-0.7269736679159438,0.6674656727687288,-0.2776550585615109,0.3377740932,0.0270477609,-0.0183629,-0.012245,-0.0105771,-0.025506700000000004,-0.0544251,-0.0763501,-0.0744642,-0.07255569999999999,-0.0964266,0.0599147,0.03634369999999999,0.0160951,0.012590700000000002,0.0322941,0.07584679999999999,0.115626,0.0999855,0.08967409999999999,0.00580197,0.0114244,0.0121739,0.00671782,-0.00149963,-0.00620389,-0.00487305,-0.0025368200000000004,-0.00267904,0.015691399999999998,0.012748,0.0066631,0.00193481,-0.00121951,-0.00344046,-0.0035831400000000007,-0.000201417,0.00224016
155.0,-0.3707223052508041,0.1588717212542683,0.44327228399182594,-0.8184842107599988,0.7636208756404067,0.3200838498571016,-0.6785618868039951,-0.3681301891136908,-0.3124491468452983,0.4182252520778887,0.20407994395866808,0.4374284230634841,0.0858978453919466,-0.7990225476755838,-0.486116853136063,-0.8296269659545971,0.8934279665027356,0.6053604951930717,0.333088901,0.0470377712,-0.0334355,-0.0531483,-0.06717279999999999,-0.0729018,-0.07160040000000001,-0.0688053,-0.0697914,-0.0796318,-0.11083900000000001,0.00561143,-0.0116697,-0.00876797,0.0238336,0.0791099,0.126003,0.11928,0.07928779999999999,0.0917873,-0.000519216,-0.00111933,-0.00145844,-0.00165557,-0.00221833,-0.0032975900000000004,-0.00417218,-0.0048494,-0.00692209,0.0128688,0.0165667,0.011876600000000001,0.00428622,-0.0008148789999999999,-0.0014735,0.0006237619999999999,0.00307567,0.005735519999999999
156.0,0.5145265314094107,0.28532634693752923,-0.013718846871329371,-0.3035239819417671,-0.47881213387486293,0.02589492766916068,0.4901868864739393,0.910313495416424,-0.5941660006999456,0.2296361516996524,-0.5406503109933773,-0.3659897636548123,-0.2488538223434417,-0.6613977668366242,-0.3999898118151845,-0.40794085472987296,-0.972166037281328,0.5255366109024809,0.1324195156,0.0202916726,-0.0126072,-0.016393500000000002,-0.031836500000000004,-0.052750000000000005,-0.0673684,-0.0743911,-0.08674049999999997,-0.102335,-0.0971225,0.029266900000000005,0.0237967,0.0323677,0.054863600000000005,0.0775039,0.0809324,0.06424880000000001,0.0633927,0.0966044,0.006357890000000001,0.007392729999999998,0.00352322,-0.0017758499999999996,-0.00450698,-0.0038753,-0.0025521700000000003,-0.00228788,-0.00279819,0.014446899999999999,0.011550200000000002,0.00366193,-0.0028919,-0.005518650000000001,-0.00418626,-0.0009558539999999999,0.0012299499999999998,0.00292273
157.0,0.3252118445186487,0.8560663250284315,0.9091207778238802,0.5390730369501627,0.4146233263981983,0.10647079123919724,-0.31841834132753266,-0.27579900822695697,-0.3400873383275743,-0.7814377136166253,0.3032094999227818,-0.17923176442268346,0.2880907842863161,0.017546373404162506,-0.4763458944142278,0.7006148899274802,-0.8437965597957438,0.10488519478712448,0.2356574088,0.037286485,-0.026548000000000002,-0.023039800000000003,-0.014841299999999998,-0.017324400000000004,-0.0402925,-0.07316220000000001,-0.0834952,-0.06559129999999999,-0.07593180000000001,0.0455825,0.0357001,0.0156766,0.00740081,0.023213,0.0626775,0.10310599999999999,0.0951928,0.08409570000000001,0.00405597,0.010900499999999999,0.0146586,0.0119344,0.00355666,-0.00459023,-0.00616885,-0.00252006,-0.0013655700000000002,0.00837056,0.017240000000000002,0.017981,0.0116227,0.00299699,-0.00349654,-0.005552550000000001,-0.00230419,0.00106799
158.0,0.9480817198075278,-0.7512194913452608,-0.6132360964510338,0.18561851747652816,-0.06655462396678095,-0.009563895149360298,0.051498844906730686,-0.2875013875289333,-0.9450605813883636,-0.4901848769306058,-0.845631095675054,0.0016395553052985998,-0.7506657287173298,0.5415015851248942,-0.4465792421426837,-0.35344773823531045,-0.7455000177645166,0.8051042848177302,0.37221625770000005,0.0092997531,-0.0258096,-0.034416300000000004,-0.040636,-0.0464177,-0.052583000000000005,-0.0591249,-0.0654586,-0.0708418,-0.0840211,0.0389522,0.0109992,0.00237225,0.011730500000000001,0.0345434,0.0642769,0.08027419999999998,0.07466459999999997,0.09557739999999999,-0.000247885,-0.000488636,-0.000864945,-0.00127036,-0.00168849,-0.00212568,-0.00257118,-0.00303581,-0.00411351,0.0107022,0.011452799999999999,0.00763205,0.00302053,-0.0007423369999999999,-0.00249093,-0.00119328,0.00209156,0.00525308
159.0,-0.7080184357743814,0.2501798221964951,0.042115930336794095,-0.048791554165413836,-0.961681520052,-0.13507300400226654,-0.7155417562544885,-0.5363505314216925,-0.810135223712655,-0.017318132317405664,0.8754540936378179,0.9967017634178488,-0.7972574934247337,-0.2454555788107945,-0.09880155513317182,-0.42029628106809774,0.8519665435473309,0.11919003583718295,0.7324048112999999,0.0650492739,-0.0387077,-0.0573219,-0.0700539,-0.07837119999999999,-0.08450679999999999,-0.0921104,-0.10566199999999999,-0.128978,-0.179619,0.02568,0.025338299999999998,0.0210131,0.0368599,0.09110460000000001,0.183106,0.294653,0.364,0.21294200000000002,-0.00032437,-0.000928614,-0.0018074000000000002,-0.00283368,-0.00374433,-0.00442763,-0.00519914,-0.00650301,-0.00938004,0.015419,0.020899900000000003,0.0169575,0.00908508,0.00313231,0.0014741099999999998,0.00341879,0.00768471,0.00959875
160.0,0.9613954672435272,0.002294528054471584,0.3685340047933985,-0.2419784741592548,0.6317566132763194,0.2274819206522091,-0.6511651090784726,-0.6843630858889265,0.5636493426589806,-0.4207192748694921,-0.8361226075554845,0.6045875957796943,-0.8355270930022829,0.991193992957862,-0.31686052002205056,0.04259631765847273,-0.4168687412634662,0.8771805737299779,0.2769868623,0.0123912843,-0.0326462,-0.039383600000000005,-0.0410337,-0.046278499999999986,-0.05624199999999999,-0.06208009999999999,-0.060202599999999995,-0.06861640000000001,-0.103509,0.0635695,0.0188375,-0.018762599999999997,-0.0234803,0.00185899,0.0471477,0.0928161,0.0950015,0.09113489999999999,0.00062751,0.00291523,0.00349307,0.00142591,-0.00189469,-0.00362354,-0.00290584,-0.00236377,-0.0029973,0.00307594,0.0137037,0.0166563,0.0126947,0.005692859999999999,-0.00048564800000000004,-0.00269101,0.000103975,0.00333263
161.0,0.5805790694803575,0.0711627445985321,0.9911113259981656,-0.7779240343029223,0.6810641098874968,0.4590850560578785,0.6786346217630054,0.8772698545866084,0.3897753589163389,0.9036852231530718,-0.1975558232799964,0.3836919236231781,-0.2672513513430912,0.1835159898115179,-0.7065144644365974,0.6114833207583282,-0.7309227705391736,-0.764876031113366,-0.1080414333,0.022106923900000002,-0.048012400000000004,-0.07968289999999999,-0.0940921,-0.0975956,-0.106092,-0.129966,-0.152754,-0.137996,-0.14113699999999998,0.00997354,0.00603669,0.023611299999999998,0.0621874,0.10529000000000001,0.123823,0.101749,0.08026699999999999,0.101492,0.00489392,0.007568899999999998,0.00632347,0.00168208,-0.00408423,-0.00837913,-0.00884487,-0.0044098,-0.00296184,0.0118455,0.013551400000000002,0.00801525,0.0006342720000000001,-0.00405362,-0.0042265,-0.0011694,0.00138628,0.00226519
162.0,-0.17490791870286396,0.03082609433435242,-0.2641815092938175,0.6960417441821776,-0.9058490391267084,0.14852186537561135,-0.3370627115644681,0.9771050039664736,-0.06342096869865373,0.42688066281291204,0.500857103108154,-0.9120878856149196,-0.4027940366694333,0.5782227231911347,0.20508465943112567,0.2508008586553795,0.09321157022275704,0.8060166970253724,0.467583276,0.025101130099999997,-0.026458099999999995,-0.0371655,-0.044291500000000004,-0.04954,-0.0546187,-0.0623837,-0.07785790000000001,-0.102525,-0.12256199999999999,0.053288199999999994,0.0338726,0.0111819,0.0012834200000000002,0.0122164,0.05286230000000001,0.116651,0.13255699999999998,0.0982958,0.000378895,0.00032003200000000004,-0.00022087900000000002,-0.00124861,-0.00240065,-0.00329184,-0.00419924,-0.0055715800000000005,-0.00712457,0.0160726,0.0152639,0.00849546,0.00203352,-0.00166963,-0.00263067,-0.000906448,0.00305497,0.006046010000000001
163.0,-0.6882318796913025,-0.8167536019783859,0.8846306154808149,0.5780495182864781,-0.8994333933269814,-0.9348883875037564,0.7849327194126189,-0.3332949362130777,-0.4715898905772214,0.6183118491113757,0.13187156476684395,0.16094284237723638,-0.4171143074350932,0.07795438372619826,-0.5877809464917407,0.7949967541083963,-0.008352722656236426,-0.8102481664450715,0.4601122814,0.0351246602,-0.0231137,-0.0274285,-0.0326572,-0.0452625,-0.0642062,-0.08007170000000001,-0.08975569999999998,-0.10303,-0.127554,0.0509628,0.04838630000000001,0.042050300000000006,0.0542564,0.0925315,0.14561,0.17646499999999998,0.1326,0.101105,0.00144381,0.00339965,0.00392957,0.00196827,-0.0016291600000000002,-0.0041220200000000005,-0.00432777,-0.00434012,-0.005413360000000001,0.0161939,0.018059799999999997,0.0118435,0.00398404,-0.00147161,-0.00357716,-0.00252747,0.00121301,0.00405201
164.0,-0.7727253205957133,-0.4109154523072364,-0.18431812682515608,-0.3781638747272768,-0.460286544188108,0.6921278623232682,-0.2046225178516456,-0.2260718444904777,0.09063996303424557,0.8332813376567201,-0.6828402641455592,0.4272162038542001,0.8658738187920835,-0.32749813690105234,-0.5637672890340586,-0.05851525806016141,-0.1978567930372094,-0.4504229045490307,0.2991722264,0.0312653004,-0.024400400000000003,-0.0339915,-0.0423046,-0.050406700000000006,-0.0587154,-0.0670331,-0.07519949999999999,-0.08654939999999998,-0.113372,0.0324758,0.0154643,0.00352023,0.0140206,0.049564699999999996,0.09387539999999998,0.10754100000000001,0.0740607,0.0748423,-0.00024602900000000004,-0.0006024800000000001,-0.00113381,-0.00173931,-0.00239598,-0.0030937900000000003,-0.00384018,-0.00477325,-0.006518540000000001,0.00975964,0.016687,0.0153029,0.00854558,0.0015878600000000002,-0.00185703,-0.00103723,0.00192767,0.00420707
165.0,-0.07930291193529224,-0.001407640856009203,-0.3547338142351559,-0.9954076693450724,0.5224190065528582,-0.5554242973925876,-0.5272272442527154,0.9821242236489612,-0.1749924604630932,0.450004949946378,-0.3638547514713783,0.5180260658556859,0.9118260250277817,0.2224953490487397,0.2601276456999504,0.8940856479991756,0.6536155066867815,-0.4783298153286477,0.4920264894,0.0372734094,-0.026262200000000003,-0.032655500000000004,-0.035326,-0.0369931,-0.0399891,-0.0466198,-0.0595644,-0.0795535,-0.0953534,0.0562683,0.036769300000000005,-0.00183666,-0.031130500000000002,-0.0384486,-0.024877299999999998,0.0165525,0.0902232,0.06970599999999999,-0.000515664,-0.000922478,-0.00145009,-0.00197218,-0.00251884,-0.0032792100000000003,-0.00451453,-0.00632248,-0.008364589999999998,0.00557775,0.0151732,0.019062700000000002,0.0155782,0.008050079999999998,0.00146212,-0.00102994,0.00135819,0.00386771
166.0,0.6154394746836265,0.2760152262775316,0.8376431816247988,-0.635146503264651,-0.9308998568610104,0.44701642357408855,-0.482859225575245,0.1771211654509528,-0.4876788454727002,-0.7221859107563261,-0.2323674052821756,-0.7516537215985021,0.9232443486742928,0.527975696228588,-0.17357821614572275,-0.027635472435530262,0.9652785574674716,0.4996654289905989,0.5687151218,0.02755852,-0.014417199999999996,-0.0161919,-0.0291023,-0.048510199999999996,-0.0615966,-0.0643642,-0.0683819,-0.08149499999999997,-0.102497,0.0285938,0.051746,0.05631269999999999,0.0393299,0.016997400000000003,0.0120452,0.044759200000000006,0.139988,0.169376,0.0026170900000000003,0.00410698,0.00213283,-0.00153472,-0.00379433,-0.00356133,-0.00276812,-0.00287163,-0.00367241,-0.0162975,0.00667025,0.0290059,0.035306800000000006,0.025444400000000002,0.0101787,0.000329533,-0.00200422,0.00149458
167.0,-0.17938244252120872,0.8277559829599155,0.8638232838392607,-0.4472148154740063,-0.6965170384236321,0.4659331779159767,0.3784285572496764,-0.8932034359112365,-0.06483339035915653,-0.9959717346916356,0.3375423527066481,0.4327622655737815,-0.7604411615021859,-0.6758150347569031,-0.05855880250263056,0.2263714645511273,-0.567225193966947,0.2066847406968484,0.2587008859,0.025972950699999997,-0.0242184,-0.0351145,-0.0499663,-0.06910010000000001,-0.08382389999999999,-0.08346529999999998,-0.0744277,-0.07972769999999997,-0.110499,0.0368449,0.0429293,0.046668400000000006,0.06256840000000001,0.0941831,0.123424,0.116931,0.08694169999999997,0.111226,0.00515826,0.007786809999999998,0.00579915,0.000316763,-0.00454635,-0.00516316,-0.0028241,-0.00176646,-0.00225367,0.011354799999999998,0.015975299999999998,0.011962,0.00351893,-0.00379738,-0.0063809,-0.00375267,0.000623289,0.00247827
168.0,-0.9021434583308484,-0.4353194575092643,-0.8682931138797917,0.16378465489370347,0.43850496757664864,0.4819544382224332,0.7133895765819928,-0.7562669206165341,0.7186253981881681,0.2932686806492016,0.8398457436008989,-0.2266910238303355,0.09983011398914092,-0.6168656640905946,0.9043304565051516,-0.13597400796954687,-0.5385491720243755,0.4245085161128421,0.3273803743,0.0331294279,-0.0272414,-0.0371939,-0.042145800000000004,-0.039013,-0.0267012,-0.016859400000000004,-0.0395893,-0.08563040000000001,-0.09740089999999998,0.034192900000000005,0.018052900000000004,0.00230691,0.0026711800000000004,0.024686000000000003,0.06432070000000001,0.0972905,0.08238200000000001,0.07322580000000001,-0.00134802,-0.00159401,-0.000750672,0.00179613,0.005721690000000001,0.00792938,0.00277365,-0.005686210000000001,-0.00491944,0.013655700000000002,0.017259899999999998,0.0126458,0.00494486,-0.00116272,-0.00373196,-0.0027033400000000003,0.0008461059999999999,0.00357209
169.0,-0.5279649164986325,0.289494301962096,-0.6632278121142727,0.2996888931606332,0.9574829373809748,0.732213442191137,0.6230866372018319,0.11520760850741404,0.09267776478829766,0.7760050870015389,0.274116067624608,0.9731583999615202,0.19503193371224764,0.547397979648764,-0.5155835907872939,-0.44131005698938575,0.9630333115720948,0.8400880287099579,0.2964805364,0.0584031078,-0.0380251,-0.051302700000000014,-0.0520238,-0.0357851,-0.00766054,0.00110963,-0.0552355,-0.127598,-0.10573900000000001,0.00652671,-0.0135828,-0.0232424,-0.00586635,0.049599,0.133751,0.18313,0.121078,0.0868225,-0.00229683,-0.00214971,0.000350049,0.00558945,0.011672,0.0125536,0.00232071,-0.008362089999999999,-0.00472354,0.0108096,0.017883,0.0165546,0.00918545,0.00126532,-0.00280611,-0.00219018,0.0008175869999999999,0.00339335
170.0,-0.09873692578471932,-0.8828053883746698,0.8771377728890062,-0.17627289091172552,0.20948099278683946,0.2825522378804813,-0.8300822127706452,0.8298102076372638,-0.7382910379281709,-0.8904149909227246,-0.7467370869033713,-0.7421123085137419,-0.03163888196873448,0.7813163886305217,0.6240455221286698,-0.7034575302761021,-0.2858326965590137,0.20547288838439007,0.2260745787,0.015292068,-0.0273765,-0.03857940000000001,-0.0456832,-0.0499625,-0.0542212,-0.06022,-0.06680230000000001,-0.07591339999999999,-0.088747,0.0381361,0.0462847,0.0342312,0.013111500000000002,-0.000110005,0.0171053,0.06956910000000001,0.0954031,0.07591360000000001,-0.00035731099999999997,0.000476186,0.00142568,0.00160791,0.00024561,-0.00195202,-0.00291652,-0.00276678,-0.00345337,-0.0025844,0.000300981,0.00610873,0.012359899999999998,0.014967099999999999,0.010335500000000001,0.00143034,-0.00118691,0.00225352
171.0,-0.5487790094412854,0.6176837532384646,-0.15741002846677532,-0.8422824262703259,-0.6691455351433723,-0.2972387061063385,0.023215434299409327,-0.14314371755478233,-0.8493129720353271,-0.3684331361598735,0.8024762601176426,0.64754680909702,0.18848116619145852,0.2796810425734913,-0.10949449800816433,0.6514601640869396,0.7912289704445069,0.32368496912947303,0.7250180169,0.059927753,-0.026579900000000004,-0.0335944,-0.0371466,-0.0393452,-0.041904,-0.04681269999999999,-0.05525019999999999,-0.0655444,-0.0800544,0.0402982,0.024599600000000003,-0.00157204,-0.020250099999999997,-0.02575,-0.0223939,-0.00539316,0.0677946,0.133404,0.000312944,-2.04977e-05,-0.00114444,-0.00245957,-0.0033887,-0.00402578,-0.00489176,-0.00611077,-0.00817519,0.010859,0.019059599999999996,0.0193256,0.013049700000000001,0.0050655,-0.000476339,-0.00230512,0.00099631,0.007467399999999998
172.0,-0.630951990606999,-0.6473642700010811,-0.20177343617482674,-0.024150131676878992,0.3509509509466527,0.6525480226791556,0.4947550336232352,0.002253521644496325,-0.8695077901190787,-0.1724606692718492,0.8919552088839846,-0.7804938855871735,-0.5692988515974192,0.338655809359844,0.7333972192337068,0.4868428881900382,0.20606165618820024,-0.09808574309677248,0.4719710143,0.0198137789,-0.018692900000000002,-0.0290631,-0.0409972,-0.055011,-0.0699338,-0.0823465,-0.0877439,-0.08373599999999998,-0.0878684,0.060498699999999996,0.0437608,0.0182078,0.000488488,-0.00383991,0.014820500000000002,0.0706067,0.122387,0.08112059999999997,-0.00020060099999999999,-0.0007168579999999999,-0.00130282,-0.0017591599999999998,-0.0020209,-0.0024427,-0.00394767,-0.00568637,-0.00624272,0.0143815,0.016241000000000002,0.01111,0.00490059,0.000981942,-0.000417693,5.36758e-06,0.00236086,0.00481753
173.0,0.07077574915196601,0.6926499253087729,0.596245907958765,-0.5395690505656444,0.903954856759518,-0.5227913745486082,0.7050458558660015,-0.34063055774795303,0.8247736177384619,0.7639876848265539,0.15019772108523774,0.615432323949461,0.988760575746898,0.17373251981130206,-0.6380574786954188,0.1963594401206709,0.4897227221866394,0.7703329001392091,0.2863715545,0.0546335578,-0.025003599999999997,-0.026721400000000003,-0.0338269,-0.0554581,-0.08695989999999999,-0.107577,-0.101853,-0.101396,-0.138933,0.007415089999999997,-0.0146419,-0.026311400000000002,-0.0102961,0.0461482,0.139986,0.212752,0.157247,0.101294,0.00449403,0.00868159,0.00829144,0.00266918,-0.00476917,-0.00855205,-0.00667705,-0.00440732,-0.00530027,0.009975440000000002,0.017897999999999997,0.017613999999999998,0.0106911,0.00258468,-0.00175709,-0.00111697,0.00184405,0.00431357
174.0,0.3326314802179972,0.6334018046661618,0.09534352056161843,0.309344934702702,-0.4869522132774445,0.05379156536969524,0.09233720620730328,0.462878739025567,-0.94125222811229,-0.901218336955212,-0.15798319192775484,-0.4502787747314259,-0.9988890416778524,0.5651490956901971,-0.016607262127038384,0.2843889648569837,0.2428074732611221,-0.6268858636691984,0.2592034849,0.0060561810999999995,-0.0203685,-0.0244796,-0.034412,-0.0530193,-0.071765,-0.07976169999999999,-0.08187979999999997,-0.0903159,-0.101408,0.07450470000000001,0.0787858,0.07507810000000001,0.07913560000000001,0.08878769999999997,0.09405080000000003,0.0919306,0.0953834,0.108674,0.00330371,0.005852690000000001,0.00518186,0.0017195999999999997,-0.00166187,-0.00222499,-0.000703136,0.00022851,0.000208878,0.00621529,0.00347464,-0.0013028100000000002,-0.00480609,-0.00576344,-0.00399163,-0.000953521,0.00016541899999999998,-0.000650173
175.0,-0.5351978703584265,-0.5252564392187558,0.9791891929740036,-0.5642214560334231,-0.4557685606738061,-0.9492530264547184,-0.8381407830050767,0.4251856168635141,-0.5257560977725865,-0.7125643855356141,-0.2609648166175715,0.9787835092409376,-0.17429941048414194,0.9116008194492918,0.5775544705975852,-0.0137538744446157,-0.2296834785397364,-0.3926051506651503,0.4308795178,0.0415110248,-0.0255697,-0.0301967,-0.0329492,-0.0376245,-0.043587400000000005,-0.0480731,-0.054383400000000005,-0.06973510000000001,-0.092157,0.0425105,0.0358357,0.00847446,-0.0212223,-0.030516500000000002,-0.00316997,0.0612496,0.10890699999999999,0.0607033,0.00102832,0.00281436,0.0028395300000000003,0.00057909,-0.00244564,-0.00394277,-0.00403086,-0.00475821,-0.0065801900000000005,0.00206952,0.0104158,0.017481800000000002,0.018731,0.0131142,0.0047773500000000005,-0.00021846,0.000354457,0.00310209
176.0,-0.7693225853472221,-0.5220410998724456,0.5145735417573516,-0.2980929926713351,0.6866713351157133,0.8888748170753823,-0.3733995866357589,-0.7170063488172623,0.7643880885524346,-0.6181195384981025,0.03129886475401397,-0.8375408034578598,-0.8225632835938518,0.12199080736230335,-0.5233351977160828,0.14310713523456914,0.7508346494678434,-0.8826978093876185,0.1279105201,0.0128008446,-0.0307957,-0.0389,-0.034344900000000005,-0.0176525,-0.00130905,-0.0120434,-0.0578603,-0.0832286,-0.0918203,0.033899,0.039057999999999995,0.0499018,0.0633632,0.0700262,0.0676079,0.06960720000000001,0.08210279999999999,0.08523009999999998,-0.000996187,0.000343783,0.00354931,0.00791894,0.010657999999999999,0.00774086,5.07405e-05,-0.00246792,0.000171924,0.00988215,0.00674883,-0.00018272200000000002,-0.005054889999999999,-0.00568609,-0.00322782,-0.0007520019999999997,-3.80179e-05,-0.00045137300000000003
177.0,-0.5433883467340404,-0.3393364785723949,-0.3987343805276845,-0.8144692329195491,-0.7267607444338599,0.5920665552606347,-0.5206008518517802,0.96575433821851,0.04165956420713288,0.8149723030012332,0.5511165325629466,0.334692601081053,0.7711636105750427,0.4391541006312951,-0.7268926059729031,0.711435065702174,-0.5744172966824821,-0.5275768367946936,0.3359325068,0.0467855645,-0.0267653,-0.0321921,-0.0351301,-0.0388014,-0.046024399999999986,-0.0599198,-0.08419180000000001,-0.11646600000000001,-0.126236,0.0247666,0.00464739,-0.0132396,-0.0100039,0.022572799999999997,0.0778641,0.12079300000000001,0.0940445,0.06534569999999999,-0.000204642,-0.000579815,-0.00112172,-0.00172018,-0.00245425,-0.0035414,-0.00522927,-0.00736191,-0.00897727,0.010198400000000002,0.0169722,0.0160452,0.00959954,0.00270702,-0.000651588,4.3075100000000004e-05,0.00241756,0.00446773
178.0,-0.4861311911474568,-0.8512622468212182,-0.6541670606695688,-0.7849383877790004,-0.029168357077138937,0.8215921896738323,0.6480312025706522,-0.04931071159760027,0.2975364148267601,-0.08182980632503878,0.4188142507075424,-0.6645603573692643,0.4053327750845565,-0.5427225774054658,-0.3734880731508957,-0.4839859818179602,-0.4885479435293773,-0.9437139213017184,0.0908103892,0.019062525900000002,-0.024743,-0.0318023,-0.037780400000000006,-0.0424102,-0.043491800000000004,-0.0408691,-0.0502947,-0.100039,-0.105721,0.0324293,0.0265717,0.026381799999999997,0.0408331,0.0633517,0.075495,0.0655785,0.0559247,0.0716066,-0.00119942,-0.00146497,-0.00115684,0.00032845300000000003,0.00353162,0.007706809999999999,0.007770219999999999,-0.00227928,-0.00397451,0.0103609,0.0139059,0.00981234,0.00243945,-0.00321762,-0.00439312,-0.00180742,0.0007058489999999999,0.00146787
179.0,0.5367308394800812,-0.9812096303270824,-0.13346117969285,0.2360748147287116,0.5445821484567013,0.9816402310030932,-0.2731307514184363,-0.4491092813003288,0.9366089352958736,0.7804278030394965,0.16979562527933073,-0.5256561743656921,0.18105334087078012,0.15198215886677496,-0.8624598826668634,-0.7724817905249404,0.9829815075146136,-0.5322701472183933,0.1162056718,0.033719982999999995,-0.0355632,-0.0417456,-0.0354182,-0.0174281,0.00122018,-0.00623077,-0.0553206,-0.0904202,-0.0921913,0.0188733,0.005511970000000001,0.00703871,0.0288853,0.0616247,0.08261419999999997,0.0735971,0.06017240000000001,0.0708757,-0.0017835999999999998,-0.000457494,0.0033103,0.00882889,0.0128642,0.00995645,-0.000485213,-0.00565998,-0.00260288,0.014227000000000002,0.015180500000000001,0.00866336,0.0008489260000000001,-0.00411142,-0.00480041,-0.00211236,0.000733273,0.00171542
180.0,0.6703792762315203,-0.406479344618973,-0.1209221977017158,-0.000643055836568006,0.396393302254852,0.8851133510553421,0.9724903829622912,0.9385138649716864,0.2841811616455637,0.9548274275373374,0.10642600626915524,0.5084747149414893,-0.06228409875953366,-0.7767605027528873,0.9669875517416558,-0.3493389739762344,0.9592666626978404,-0.7598812817152274,0.1332349126,0.033781074700000004,-0.043019100000000005,-0.06301749999999999,-0.07612440000000001,-0.07633960000000001,-0.0511116,0.005919450000000001,0.0452867,-0.0570096,-0.131096,0.025376500000000003,0.0226007,0.0268983,0.049950800000000004,0.0906391,0.127582,0.122853,0.08173380000000001,0.08403169999999997,-0.00203924,-0.00330447,-0.00362092,-0.00176251,0.00363994,0.0120776,0.015784299999999998,0.0025172,-0.005009700000000001,0.013499699999999998,0.0157149,0.00984039,0.00138906,-0.00499633,-0.00708456,-0.00449198,6.77207e-06,0.00119074
